id,index,period,timestamp,minute,second,possession,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,carry.end_location,pass.switch,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,under_pressure,duel.type.id,duel.type.name,pass.aerial_won,counterpress,interception.outcome.id,interception.outcome.name,off_camera,ball_recovery.recovery_failure,pass.assisted_shot_id,pass.shot_assist,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.outcome.id,shot.outcome.name,shot.first_time,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.position.id,goalkeeper.position.name,pass.cross,goalkeeper.outcome.id,goalkeeper.outcome.name,clearance.left_foot,clearance.body_part.id,clearance.body_part.name,block.deflection,duel.outcome.id,duel.outcome.name,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,foul_committed.offensive,foul_committed.card.id,foul_committed.card.name,foul_won.defensive,pass.through_ball,pass.technique.id,pass.technique.name,out,clearance.right_foot,pass.inswinging,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,clearance.head,shot.aerial_won,miscontrol.aerial_won,dribble.overrun,pass.miscommunication,block.offensive,bad_behaviour.card.id,bad_behaviour.card.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,pass.cut_back,shot.one_on_one,foul_committed.advantage,foul_won.advantage,clearance.aerial_won,pass.deflected,pass.no_touch,foul_committed.type.id,foul_committed.type.name,pass.straight,pass.goal_assist
9f6e2ecf-6685-45df-a62e-c2db3090f6c1,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,442.0,"[{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0300039d-150d-41e4-b29a-76602ef002e6,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,206,Deportivo Alavés,451.0,"[{'player': {'id': 6629, 'name': 'Fernando Pacheco Flores'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6618, 'name': 'Martín Aguirregabiria Padilla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 6615, 'name': 'Víctor Laguardia Cisneros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6855, 'name': 'Guillermo Alfonso Maripán Loaysa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6839, 'name': 'Daniel Alejandro Torres Rojas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 6617, 'name': 'Ibai Gómez Pérez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 6632, 'name': 'Manuel Alejandro García Sánchez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 6613, 'name': 'Rubén Sobrino Pozuelo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491e8901-7630-4cc8-b57b-937dddff2eaa,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['757b85ad-ddfe-44d5-b893-c23a9fb709d8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757b85ad-ddfe-44d5-b893-c23a9fb709d8,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,['491e8901-7630-4cc8-b57b-937dddff2eaa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549567bd-36de-4ac8-b8dc-6b5d3f1e4be8,5,1,00:00:00.575,0,0,2,2.015669,30,Pass,206,Deportivo Alavés,9,From Kick Off,206,Deportivo Alavés,,,['b56799eb-083a-4e28-bc70-78b77496cdfc'],"[61.0, 40.1]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,6855.0,Guillermo Alfonso Maripán Loaysa,29.76995,-2.7230272,1.0,Ground Pass,"[33.8, 28.0]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b56799eb-083a-4e28-bc70-78b77496cdfc,6,1,00:00:02.591,0,2,2,,42,Ball Receipt*,206,Deportivo Alavés,9,From Kick Off,206,Deportivo Alavés,,,['549567bd-36de-4ac8-b8dc-6b5d3f1e4be8'],"[33.8, 28.0]",6855.0,Guillermo Alfonso Maripán Loaysa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44679971-4477-441a-947b-eca1d7786aaf,7,1,00:00:02.591,0,2,2,1.27328,43,Carry,206,Deportivo Alavés,9,From Kick Off,206,Deportivo Alavés,,,"['4e4e4cad-9897-43ec-842d-585a4077f6ce', 'b56799eb-083a-4e28-bc70-78b77496cdfc']","[33.8, 28.0]",6855.0,Guillermo Alfonso Maripán Loaysa,5.0,Left Center Back,,,,,,,,,,,,"[36.8, 27.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e4e4cad-9897-43ec-842d-585a4077f6ce,8,1,00:00:03.864,0,3,2,3.287421,30,Pass,206,Deportivo Alavés,9,From Kick Off,206,Deportivo Alavés,,,"['0e1a221a-1b99-453c-bb23-396517770684', 'be27cc25-92b5-4696-b43c-aad957a6119a']","[36.8, 27.3]",6855.0,Guillermo Alfonso Maripán Loaysa,5.0,Left Center Back,6613.0,Rubén Sobrino Pozuelo,68.335205,0.7564208,3.0,High Pass,"[86.5, 74.2]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e1a221a-1b99-453c-bb23-396517770684,9,1,00:00:07.152,0,7,2,,42,Ball Receipt*,206,Deportivo Alavés,9,From Kick Off,206,Deportivo Alavés,,,['4e4e4cad-9897-43ec-842d-585a4077f6ce'],"[79.8, 75.9]",6613.0,Rubén Sobrino Pozuelo,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9687637-ad06-442d-83fe-e7488eec51da,10,1,00:00:07.152,0,7,2,0.0,4,Duel,206,Deportivo Alavés,9,From Kick Off,206,Deportivo Alavés,,,['be27cc25-92b5-4696-b43c-aad957a6119a'],"[86.5, 74.2]",6613.0,Rubén Sobrino Pozuelo,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be27cc25-92b5-4696-b43c-aad957a6119a,11,1,00:00:07.152,0,7,3,1.696529,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4e4e4cad-9897-43ec-842d-585a4077f6ce', 'c8eeb783-ce42-4c87-a875-e4efeedd6f5e', 'e9687637-ad06-442d-83fe-e7488eec51da']","[33.6, 5.9]",5203.0,Sergio Busquets i Burgos,9.0,Right Defensive Midfield,5470.0,Ivan Rakitić,12.4903965,1.4504135,3.0,High Pass,"[35.1, 18.3]",,,66.0,Recovery,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8eeb783-ce42-4c87-a875-e4efeedd6f5e,12,1,00:00:08.848,0,8,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['be27cc25-92b5-4696-b43c-aad957a6119a'],"[35.1, 18.3]",5470.0,Ivan Rakitić,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b33c0b7f-7456-4efe-b43c-5fd7cbd14689,13,1,00:00:08.848,0,8,3,1.13595,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['a0eee1dc-b5fc-40e6-ae5c-7d57d860fe4f'],"[35.1, 18.3]",5470.0,Ivan Rakitić,11.0,Left Defensive Midfield,5477.0,Ousmane Dembélé,13.046455,-1.486382,3.0,High Pass,"[36.2, 5.3]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0eee1dc-b5fc-40e6-ae5c-7d57d860fe4f,14,1,00:00:09.984,0,9,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['b33c0b7f-7456-4efe-b43c-5fd7cbd14689'],"[36.2, 5.3]",5477.0,Ousmane Dembélé,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69758df0-4b0d-42b3-9e8c-76c93083c438,15,1,00:00:09.984,0,9,3,0.888607,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a0eee1dc-b5fc-40e6-ae5c-7d57d860fe4f', 'c587e5ce-fe6e-4cfb-b510-8a8e193699d3']","[36.2, 5.3]",5477.0,Ousmane Dembélé,16.0,Left Midfield,,,,,,,,,,,,"[34.3, 4.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c587e5ce-fe6e-4cfb-b510-8a8e193699d3,16,1,00:00:10.873,0,10,3,0.757764,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['3ef3659a-b158-4bc1-96ac-08e55e19606d'],"[34.3, 4.9]",5477.0,Ousmane Dembélé,16.0,Left Midfield,5211.0,Jordi Alba Ramos,9.585927,-2.7901478,1.0,Ground Pass,"[25.3, 1.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ef3659a-b158-4bc1-96ac-08e55e19606d,17,1,00:00:11.630,0,11,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c587e5ce-fe6e-4cfb-b510-8a8e193699d3'],"[25.3, 1.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c723053c-b956-494b-bb5d-352e1833203a,18,1,00:00:11.630,0,11,3,4.725756,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['994ee6b7-0e8b-4168-ac79-81c68ee580f7'],"[25.7, 1.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,65.1565,0.15253264,3.0,High Pass,"[90.1, 11.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994ee6b7-0e8b-4168-ac79-81c68ee580f7,19,1,00:00:16.356,0,16,3,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,['c723053c-b956-494b-bb5d-352e1833203a'],"[30.0, 68.6]",6615.0,Víctor Laguardia Cisneros,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743b8b6-991e-4bad-9120-420564160191,20,1,00:00:16.356,0,16,3,8.768487,43,Carry,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,"['994ee6b7-0e8b-4168-ac79-81c68ee580f7', 'fd5a120d-ce1e-462c-902f-f326ee23cd1f']","[30.0, 68.6]",6615.0,Víctor Laguardia Cisneros,3.0,Right Center Back,,,,,,,,,,,,"[35.8, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd5a120d-ce1e-462c-902f-f326ee23cd1f,21,1,00:00:25.125,0,25,3,4.152962,30,Pass,217,Barcelona,1,Regular Play,206,Deportivo Alavés,,,['82ae36e0-ba53-423c-9d36-265b2505a1bf'],"[35.8, 69.7]",6615.0,Víctor Laguardia Cisneros,3.0,Right Center Back,,,71.95533,-0.19439748,3.0,High Pass,"[106.4, 55.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82ae36e0-ba53-423c-9d36-265b2505a1bf,22,1,00:00:29.278,0,29,3,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['fd5a120d-ce1e-462c-902f-f326ee23cd1f'],"[13.7, 24.3]",20055.0,Marc-André ter Stegen,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dea204f-4fc8-44d8-99c6-1e6ebbed4aab,23,1,00:00:29.278,0,29,3,1.182433,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['82ae36e0-ba53-423c-9d36-265b2505a1bf', 'd0c8ba85-0f6a-4e32-a6e4-75c18baf3fe3']","[13.7, 24.3]",20055.0,Marc-André ter Stegen,1.0,Goalkeeper,,,,,,,,,,,,"[13.5, 28.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0c8ba85-0f6a-4e32-a6e4-75c18baf3fe3,24,1,00:00:30.460,0,30,3,1.301344,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['e4f6a87d-7c22-4451-8091-c64492a9d8c4'],"[13.5, 28.0]",20055.0,Marc-André ter Stegen,1.0,Goalkeeper,5213.0,Gerard Piqué Bernabéu,17.066048,1.0153025,1.0,Ground Pass,"[22.5, 42.5]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4f6a87d-7c22-4451-8091-c64492a9d8c4,25,1,00:00:31.761,0,31,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['d0c8ba85-0f6a-4e32-a6e4-75c18baf3fe3'],"[22.5, 42.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06cb3729-76bf-44e6-8e84-bdf3adfa3083,26,1,00:00:31.761,0,31,3,3.399455,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a9a9f660-c4cf-4c52-9db5-20aef776fbfa', 'e4f6a87d-7c22-4451-8091-c64492a9d8c4']","[22.5, 42.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[33.0, 48.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9a9f660-c4cf-4c52-9db5-20aef776fbfa,27,1,00:00:35.161,0,35,3,1.257452,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4f153bbf-e38e-489b-97a8-4b5924cb01b1'],"[33.0, 48.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,6374.0,Nélson Cabral Semedo,20.681635,0.9398671,1.0,Ground Pass,"[45.2, 65.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f153bbf-e38e-489b-97a8-4b5924cb01b1,28,1,00:00:36.418,0,36,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a9a9f660-c4cf-4c52-9db5-20aef776fbfa'],"[45.2, 65.0]",6374.0,Nélson Cabral Semedo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fdfa771-9a9f-4d91-8952-ab2bf92cd54f,29,1,00:00:36.418,0,36,3,1.386249,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4f153bbf-e38e-489b-97a8-4b5924cb01b1', 'e87d31dc-2380-4cac-8639-146e150a76da']","[45.2, 65.0]",6374.0,Nélson Cabral Semedo,2.0,Right Back,,,,,,,,,,,,"[48.8, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e87d31dc-2380-4cac-8639-146e150a76da,30,1,00:00:37.805,0,37,3,0.716133,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['1ea3923d-d5a8-40b7-b321-252d1bfd68cf'],"[48.8, 67.1]",6374.0,Nélson Cabral Semedo,2.0,Right Back,6379.0,Sergi Roberto Carnicer,8.005623,-0.7235303,1.0,Ground Pass,"[54.8, 61.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea3923d-d5a8-40b7-b321-252d1bfd68cf,31,1,00:00:38.521,0,38,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['e87d31dc-2380-4cac-8639-146e150a76da'],"[54.8, 61.8]",6379.0,Sergi Roberto Carnicer,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69156e3b-37f1-4d0a-97ef-9a5bee1f1e05,32,1,00:00:38.521,0,38,3,0.08,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1ea3923d-d5a8-40b7-b321-252d1bfd68cf', '9aa435bd-4334-47a3-8a80-60703e200a37']","[54.8, 61.8]",6379.0,Sergi Roberto Carnicer,12.0,Right Midfield,,,,,,,,,,,,"[54.8, 61.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa435bd-4334-47a3-8a80-60703e200a37,33,1,00:00:38.601,0,38,3,0.924071,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['851a8eb5-104d-4bc2-a53d-52e1bc4d7c38'],"[54.8, 61.8]",6379.0,Sergi Roberto Carnicer,12.0,Right Midfield,6374.0,Nélson Cabral Semedo,6.0207973,2.5812328,1.0,Ground Pass,"[49.7, 65.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851a8eb5-104d-4bc2-a53d-52e1bc4d7c38,34,1,00:00:39.525,0,39,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['9aa435bd-4334-47a3-8a80-60703e200a37'],"[49.7, 65.0]",6374.0,Nélson Cabral Semedo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b000488d-973f-465e-964f-ef1a5ddc9fe3,35,1,00:00:39.525,0,39,3,0.803732,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['851a8eb5-104d-4bc2-a53d-52e1bc4d7c38', '9f24a4c3-2d65-4590-899f-1153b48bca30']","[49.7, 65.0]",6374.0,Nélson Cabral Semedo,2.0,Right Back,,,,,,,,,,,,"[49.3, 62.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f24a4c3-2d65-4590-899f-1153b48bca30,36,1,00:00:40.329,0,40,3,1.866247,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['9d818024-4c9f-42af-9b78-5dda63bc5a2b'],"[49.3, 62.8]",6374.0,Nélson Cabral Semedo,2.0,Right Back,5492.0,Samuel Yves Umtiti,32.117596,-1.9773234,1.0,Ground Pass,"[36.6, 33.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d818024-4c9f-42af-9b78-5dda63bc5a2b,37,1,00:00:42.195,0,42,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['9f24a4c3-2d65-4590-899f-1153b48bca30'],"[36.6, 33.3]",5492.0,Samuel Yves Umtiti,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955111e1-049b-4ae7-bebe-f65c42335649,38,1,00:00:42.195,0,42,3,2.163202,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['791a9174-50ca-40a3-ad51-c144ccb4f1a7', '9d818024-4c9f-42af-9b78-5dda63bc5a2b']","[36.6, 33.3]",5492.0,Samuel Yves Umtiti,5.0,Left Center Back,,,,,,,,,,,,"[44.8, 24.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791a9174-50ca-40a3-ad51-c144ccb4f1a7,39,1,00:00:44.358,0,44,3,1.294061,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b2386118-cd99-4d45-a34d-020652f918e0'],"[44.8, 24.5]",5492.0,Samuel Yves Umtiti,5.0,Left Center Back,5211.0,Jordi Alba Ramos,22.361797,-1.1171484,1.0,Ground Pass,"[54.6, 4.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2386118-cd99-4d45-a34d-020652f918e0,40,1,00:00:45.652,0,45,3,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['791a9174-50ca-40a3-ad51-c144ccb4f1a7'],"[54.6, 4.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f2502b5-2014-4265-afa1-f011aa4fd32e,41,1,00:00:45.652,0,45,3,1.325492,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['35dfb3ba-d04e-4833-979e-0c01a755d967', 'b2386118-cd99-4d45-a34d-020652f918e0']","[54.6, 4.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[53.3, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
